first_day_of_month,cfips,microbusiness_density
915.0,53017,3.6601598
943.0,53017,3.6791735
974.0,53017,3.7108631
1004.0,53017,3.7045252
1035.0,53017,3.742553
1065.0,53017,3.7964253
1096.0,53017,3.828115
1127.0,53017,3.8122702
1157.0,53017,3.8154392
0.0,53019,2.2322872
31.0,53019,2.3940473
61.0,53019,2.2969913
92.0,53019,2.3293433
122.0,53019,2.3131673
153.0,53019,2.2657883
184.0,53019,2.3622048
213.0,53019,2.4586213
244.0,53019,2.4586213
274.0,53019,2.5228989
305.0,53019,2.5068295
335.0,53019,2.5068295
366.0,53019,2.5389683
397.0,53019,2.4907601
427.0,53019,2.4907601
458.0,53019,2.5550377
488.0,53019,2.5068295
519.0,53019,2.4691358
550.0,53019,2.2950301
578.0,53019,2.3425136
609.0,53019,2.5482748
639.0,53019,2.5799303
670.0,53019,2.5641026
700.0,53019,2.5324469
731.0,53019,2.5324469
762.0,53019,2.5324469
792.0,53019,2.5957582
823.0,53019,2.6432416
853.0,53019,2.6274137
884.0,53019,2.6081524
915.0,53019,2.5925348
943.0,53019,2.5612993
974.0,53019,2.5612993
1004.0,53019,2.5456817
1035.0,53019,2.5144463
1065.0,53019,2.5456817
1096.0,53019,2.483211
1127.0,53019,2.4675934
1157.0,53019,2.4675934
0.0,53021,3.176522
31.0,53021,3.2050636
61.0,53021,3.1681273
92.0,53021,3.1966691
122.0,53021,3.1647694
153.0,53021,3.0686665
184.0,53021,2.9847062
213.0,53021,2.989645
244.0,53021,3.0818367
274.0,53021,3.0851293
305.0,53021,3.0851293
335.0,53021,3.1098235
366.0,53021,3.1032383
397.0,53021,3.113116
427.0,53021,3.0406797
458.0,53021,3.0357409
488.0,53021,3.0110466
519.0,53021,2.9122603
550.0,53021,2.8362601
578.0,53021,2.8459623
609.0,53021,2.9106433
639.0,53021,2.9106433
670.0,53021,2.9025581
700.0,53021,2.8411112
731.0,53021,2.8653667
762.0,53021,2.8443453
792.0,53021,2.8815367
823.0,53021,2.9478347
853.0,53021,2.9656222
884.0,53021,2.907464
915.0,53021,2.8568718
943.0,53021,2.8900728
974.0,53021,3.0465922
1004.0,53021,3.0323632
1035.0,53021,3.1620054
1065.0,53021,3.1904633
1096.0,53021,3.1714914
1127.0,53021,3.1825583
1157.0,53021,3.2031114
0.0,53023,1.2820513
31.0,53023,1.6899767
61.0,53023,1.2820513
92.0,53023,1.8065268
122.0,53023,1.8648019
153.0,53023,1.8289086
184.0,53023,1.7699115
213.0,53023,1.7699115
244.0,53023,1.7699115
274.0,53023,1.7699115
305.0,53023,1.7699115
335.0,53023,1.7699115
366.0,53023,1.7699115
397.0,53023,1.5929203
427.0,53023,1.7109145
458.0,53023,1.5339233
488.0,53023,1.5339233
519.0,53023,1.5929203
550.0,53023,1.6519175
578.0,53023,1.6519175
609.0,53023,1.7699115
639.0,53023,1.7699115
670.0,53023,1.7699115
700.0,53023,1.7699115
731.0,53023,1.7699115
762.0,53023,1.8289086
792.0,53023,1.8289086
823.0,53023,1.8879056
853.0,53023,1.9469026
884.0,53023,1.8272425
915.0,53023,1.8272425
943.0,53023,1.7165005
974.0,53023,1.6611296
1004.0,53023,1.6611296
1035.0,53023,1.6611296
1065.0,53023,1.7165005
1096.0,53023,1.7165005
1127.0,53023,1.7165005
1157.0,53023,1.7165005
0.0,53025,2.6979489
31.0,53025,2.69489
61.0,53025,2.6933606
92.0,53025,2.7132435
122.0,53025,2.7392442
153.0,53025,2.7014034
184.0,53025,2.6443102
213.0,53025,2.6803689
244.0,53025,2.7119205
274.0,53025,2.7224376
305.0,53025,2.7840381
335.0,53025,2.8110821
366.0,53025,2.8231018
397.0,53025,2.8381262
427.0,53025,2.8456383
458.0,53025,2.8200967
488.0,53025,2.79756
519.0,53025,2.7915347
550.0,53025,2.8733325
578.0,53025,2.8867176
609.0,53025,2.9164622
639.0,53025,2.9209239
670.0,53025,2.9120004
700.0,53025,2.9432323
731.0,53025,2.9610791
762.0,53025,2.9655409
792.0,53025,2.9759514
823.0,53025,3.0235429
853.0,53025,3.0532875
884.0,53025,3.0339949
915.0,53025,3.0530765
943.0,53025,3.0897722
974.0,53025,3.0941756
1004.0,53025,3.0868366
1035.0,53025,3.1132574
1065.0,53025,3.1807773
1096.0,53025,3.1205964
1127.0,53025,3.1059182
1157.0,53025,3.1205964
0.0,53027,3.2682745
31.0,53027,3.3425937
61.0,53027,3.3337462
92.0,53027,3.3532107
122.0,53027,3.3443632
153.0,53027,3.295913
184.0,53027,3.2731099
213.0,53027,3.1994388
244.0,53027,3.274864
274.0,53027,3.2888968
305.0,53027,3.3046834
335.0,53027,3.1433082
366.0,53027,3.1310296
397.0,53027,3.1661112
427.0,53027,3.1818979
458.0,53027,3.1889143
488.0,53027,3.1713734
519.0,53027,3.1274312
550.0,53027,3.0427191
578.0,53027,3.0686514
609.0,53027,3.0582786
639.0,53027,3.0669224
670.0,53027,3.0772955
700.0,53027,3.0807531
731.0,53027,3.1222446
762.0,53027,3.1118717
792.0,53027,3.1291599
823.0,53027,3.1775668
853.0,53027,3.2277026
884.0,53027,3.1864245
915.0,53027,3.2068286
943.0,53027,3.2459362
974.0,53027,3.249337
1004.0,53027,3.2544379
1035.0,53027,3.3598585
1065.0,53027,3.4159696
1096.0,53027,3.3887641
1127.0,53027,3.3887641
1157.0,53027,3.4380739
0.0,53029,6.9542971
31.0,53029,6.9144616
61.0,53029,6.932847
92.0,53029,6.9083333
122.0,53029,6.9512324
153.0,53029,6.7992668
184.0,53029,6.6490402
213.0,53029,6.4837904
244.0,53029,6.7001171
274.0,53029,6.7331672
305.0,53029,6.7752304
335.0,53029,6.8172941
366.0,53029,6.8488417
397.0,53029,6.8202987
427.0,53029,6.7992668
458.0,53029,6.7647147
488.0,53029,6.7632127
519.0,53029,6.645009
550.0,53029,6.5209689
578.0,53029,6.5623155
609.0,53029,6.6184287
639.0,53029,6.5593619
670.0,53029,6.5268755
700.0,53029,7.0481396
731.0,53029,7.0791492
762.0,53029,7.1249261
792.0,53029,7.2652097
823.0,53029,7.3862967
853.0,53029,7.4394565
884.0,53029,6.9784651
915.0,53029,6.9900742
943.0,53029,7.1206756
974.0,53029,7.1540518
1004.0,53029,7.1424427
1035.0,53029,7.3354421
1065.0,53029,7.4544349
1096.0,53029,7.403645
1127.0,53029,7.4413743
1157.0,53029,7.4631414
0.0,53031,11.092678
31.0,53031,11.171857
61.0,53031,11.130383
92.0,53031,11.202021
122.0,53031,11.039891
153.0,53031,10.842926
184.0,53031,10.460453
213.0,53031,10.56814
244.0,53031,10.686966
274.0,53031,10.616413
305.0,53031,10.642406
335.0,53031,10.709247
366.0,53031,10.65726
397.0,53031,10.623839
427.0,53031,10.538433
458.0,53031,10.456739
488.0,53031,10.43446
519.0,53031,10.343694
550.0,53031,10.86234
578.0,53031,10.84773
609.0,53031,10.858687
639.0,53031,10.7272
670.0,53031,10.803901
700.0,53031,10.760072
731.0,53031,10.723547
762.0,53031,10.624931
792.0,53031,10.570145
823.0,53031,10.774681
853.0,53031,10.723547
884.0,53031,10.458263
915.0,53031,10.451119
943.0,53031,10.422545
974.0,53031,10.440404
1004.0,53031,10.436832
1035.0,53031,10.468979
1065.0,53031,10.558274
1096.0,53031,10.547559
1127.0,53031,10.565417
1157.0,53031,10.55113
0.0,53033,13.784215
31.0,53033,13.851098
61.0,53033,13.896957
92.0,53033,13.866047
122.0,53033,13.832457
153.0,53033,13.48762
184.0,53033,13.575171
213.0,53033,13.702188
244.0,53033,13.906101
274.0,53033,13.884912
305.0,53033,13.759409
335.0,53033,13.773205
366.0,53033,13.804348
397.0,53033,13.810111
427.0,53033,13.906568
458.0,53033,13.923041
488.0,53033,13.92863
519.0,53033,13.792715
550.0,53033,13.639173
578.0,53033,13.761755
609.0,53033,13.833175
639.0,53033,13.763529
670.0,53033,13.745845
700.0,53033,13.777321
731.0,53033,13.774802
762.0,53033,13.727818
792.0,53033,13.748363
823.0,53033,13.791398
853.0,53033,13.783443
884.0,53033,13.587116
915.0,53033,13.546234
943.0,53033,13.583681
974.0,53033,13.537111
1004.0,53033,13.441944
1035.0,53033,13.369583
1065.0,53033,13.467904
1096.0,53033,13.419476
1127.0,53033,13.41604
1157.0,53033,18.188141
0.0,53035,6.7706246
31.0,53035,6.8926797
61.0,53035,6.9014678
92.0,53035,6.9717712
122.0,53035,6.9732356
153.0,53035,6.8579116
184.0,53035,6.8064966
213.0,53035,6.7896786
244.0,53035,6.9352746
274.0,53035,7.0371437
305.0,53035,7.0270529
335.0,53035,7.0525203
366.0,53035,7.0308971
397.0,53035,7.1097016
427.0,53035,7.1236367
458.0,53035,7.1284418
488.0,53035,7.0702991
519.0,53035,7.0287647
550.0,53035,6.7158384
578.0,53035,6.7551317
609.0,53035,6.7470837
639.0,53035,6.718679
670.0,53035,6.6737046
700.0,53035,6.661396
731.0,53035,6.658082
762.0,53035,6.6367784
792.0,53035,6.655715
823.0,53035,6.7073169
853.0,53035,6.726727
884.0,53035,6.6283121
915.0,53035,6.6371846
943.0,53035,6.6516609
974.0,53035,6.6950903
1004.0,53035,6.6530619
1035.0,53035,6.6638026
1065.0,53035,6.7464581
1096.0,53035,6.7086325
1127.0,53035,6.7347836
1157.0,53035,6.742722
0.0,53037,5.227778
31.0,53037,5.2666669
61.0,53037,5.2833333
92.0,53037,5.3805556
122.0,53037,5.3583331
153.0,53037,5.1897879
184.0,53037,5.3302717
213.0,53037,5.3978119
244.0,53037,5.3897071
274.0,53037,5.3843036
305.0,53037,5.3789005
335.0,53037,5.4545455
366.0,53037,5.4410377
397.0,53037,5.4815617
427.0,53037,5.4842629
458.0,53037,5.5004725
488.0,53037,5.5626097
519.0,53037,5.4163594
550.0,53037,5.5163703
578.0,53037,5.5479527
609.0,53037,5.5663753
639.0,53037,5.9032531
670.0,53037,6.0058951
700.0,53037,6.0559006
731.0,53037,6.3901463
762.0,53037,6.3980417
792.0,53037,6.4217286
823.0,53037,6.5533214
853.0,53037,6.5822721
884.0,53037,6.4610114
915.0,53037,6.2974415
943.0,53037,6.2923303
974.0,53037,6.2207685
1004.0,53037,6.1977663
1035.0,53037,6.2156568
1065.0,53037,6.2539935
1096.0,53037,6.1747642
1127.0,53037,6.1824317
1157.0,53037,6.2105451
0.0,53039,4.803545
31.0,53039,4.8685379
61.0,53039,4.8508124
92.0,53039,4.8803544
122.0,53039,4.8744459
153.0,53039,4.7632914
184.0,53039,4.6817679
213.0,53039,4.7108831
244.0,53039,4.745822
274.0,53039,4.8156991
305.0,53039,4.8448143
335.0,53039,4.8681068
366.0,53039,4.8681068
397.0,53039,4.8564606
427.0,53039,4.8797531
458.0,53039,4.7982297
488.0,53039,4.8273454
519.0,53039,4.7047391
550.0,53039,4.8991027
578.0,53039,4.9162521
609.0,53039,4.9334021
639.0,53039,4.8991027
670.0,53039,4.904819
700.0,53039,4.9219689
731.0,53039,4.9677014
762.0,53039,4.9562683
792.0,53039,4.9734178
823.0,53039,5.0534501
853.0,53039,5.0248671
884.0,53039,5.0042124
915.0,53039,4.9087334
943.0,53039,4.9648976
974.0,53039,4.9817467
1004.0,53039,4.9480481
1035.0,53039,4.8975005
1065.0,53039,4.9255829
1096.0,53039,4.8975005
1127.0,53039,4.9199662
1157.0,53039,4.9087334
0.0,53041,8.7786064
31.0,53041,8.453598
61.0,53041,8.2060518
92.0,53041,8.2313118
122.0,53041,8.2397318
153.0,53041,8.2726593
184.0,53041,7.9376397
213.0,53041,7.4898415
244.0,53041,6.9077039
274.0,53041,6.6987314
305.0,53041,6.3172736
335.0,53041,6.0834231
366.0,53041,6.1199102
397.0,53041,6.1165934
427.0,53041,6.1132765
458.0,53041,5.7915249
488.0,53041,5.8064518
519.0,53041,5.6537275
550.0,53041,5.6096725
578.0,53041,5.5590906
609.0,53041,5.578671
639.0,53041,5.5036139
670.0,53041,5.4644542
700.0,53041,5.456296
731.0,53041,5.4334526
762.0,53041,5.4301891
792.0,53041,5.4350843
823.0,53041,5.4301891
853.0,53041,5.449769
884.0,53041,5.3638492
915.0,53041,5.3445897
943.0,53041,5.3879242
974.0,53041,5.3959489
1004.0,53041,5.3670592
1035.0,53041,5.3654542
1065.0,53041,5.4200239
1096.0,53041,5.2932301
1127.0,53041,5.3076749
1157.0,53041,5.3076749
0.0,53043,3.1384616
31.0,53043,3.2492309
61.0,53043,3.1507692
92.0,53043,3.2861538
122.0,53043,3.2861538
153.0,53043,3.2328901
184.0,53043,3.1718922
213.0,53043,3.2084908
244.0,53043,3.2572892
274.0,53043,3.2328901
305.0,53043,3.2450898
335.0,53043,3.4036844
366.0,53043,3.4036844
397.0,53043,3.4158838
427.0,53043,3.3426864
458.0,53043,3.2816885
488.0,53043,3.2206905
519.0,53043,3.1404164
550.0,53043,3.1644809
578.0,53043,3.2487066
609.0,53043,3.2727711
639.0,53043,3.1885452
670.0,53043,3.176513
700.0,53043,3.1043196
731.0,53043,3.0922873
762.0,53043,3.2487066
792.0,53043,3.2727711
823.0,53043,3.3329322
853.0,53043,3.3329322
884.0,53043,3.2678192
915.0,53043,3.3033388
943.0,53043,3.3270187
974.0,53043,3.3506985
1004.0,53043,3.3151789
1035.0,53043,3.3506985
1065.0,53043,3.4217381
1096.0,53043,3.3743784
1127.0,53043,3.3980582
1157.0,53043,3.3033388
0.0,53045,3.2159851
31.0,53045,3.2341318
61.0,53045,3.1776757
92.0,53045,3.2542946
122.0,53045,3.2321155
153.0,53045,3.1144681
184.0,53045,3.118433
213.0,53045,3.0847309
244.0,53045,3.1422226
274.0,53045,3.1600649
305.0,53045,3.1739423
335.0,53045,3.2314341
366.0,53045,3.2135918
397.0,53045,3.2651362
427.0,53045,3.2235043
458.0,53045,3.1798897
488.0,53045,3.1779072
519.0,53045,3.1195874
550.0,53045,3.5146444
578.0,53045,3.4932373
609.0,53045,3.5204825
639.0,53045,3.5165904
670.0,53045,3.4718304
700.0,53045,3.4776685
731.0,53045,3.4679382
762.0,53045,3.4387467
792.0,53045,3.4095554
823.0,53045,3.4990757
853.0,53045,3.5282669
884.0,53045,3.4849088
915.0,53045,3.4526587
943.0,53045,3.5019825
974.0,53045,3.5095706
1004.0,53045,3.4924972
1035.0,53045,3.4564528
1065.0,53045,3.5095706
1096.0,53045,3.4943941
1127.0,53045,3.5076737
1157.0,53045,3.5152619
0.0,53047,3.9523826
31.0,53047,4.0563097
61.0,53047,3.9870248
92.0,53047,4.109848
122.0,53047,4.1035495
153.0,53047,4.096776
184.0,53047,4.0094781
213.0,53047,3.9034731
244.0,53047,3.9533579
274.0,53047,3.9346511
305.0,53047,4.096776
335.0,53047,4.0905404
366.0,53047,4.0811872
397.0,53047,4.1186008
427.0,53047,4.1435432
458.0,53047,4.1497788
488.0,53047,4.2994328
519.0,53047,4.2604027
550.0,53047,4.1114593
578.0,53047,4.1673131
609.0,53047,4.1983428
639.0,53047,4.1735191
670.0,53047,4.2138581
700.0,53047,4.2200637
731.0,53047,4.1859312
762.0,53047,4.1083565
792.0,53047,4.2076521
823.0,53047,4.1673131
853.0,53047,4.2883296
884.0,53047,4.2588649
915.0,53047,5.2834616
943.0,53047,5.2803755
974.0,53047,5.1692743
1004.0,53047,4.718699
1035.0,53047,4.6785793
1065.0,53047,4.5952535
1096.0,53047,4.6230288
1127.0,53047,4.5767369
1157.0,53047,4.5582199
0.0,53049,5.1390009
31.0,53049,4.9659705
61.0,53049,4.8794556
92.0,53049,4.9313645
122.0,53049,4.9313645
153.0,53049,4.8265715
184.0,53049,4.7643299
213.0,53049,4.7473545
244.0,53049,4.7077465
274.0,53049,4.7303796
305.0,53049,4.7586713
335.0,53049,4.7303796
366.0,53049,4.7077465
397.0,53049,4.7530131
427.0,53049,4.7926216
458.0,53049,4.7699881
488.0,53049,4.7643299
519.0,53049,4.6040311
550.0,53049,4.7086682
578.0,53049,4.7912765
609.0,53049,4.7967839
639.0,53049,4.7417116
670.0,53049,4.7306972
700.0,53049,4.7637405
731.0,53049,4.8133054
762.0,53049,4.7692475
792.0,53049,4.8133054
823.0,53049,4.8573632
853.0,53049,4.8353343
884.0,53049,4.6893444
915.0,53049,4.7215366
943.0,53049,4.7590942
974.0,53049,4.7215366
1004.0,53049,4.683979
1035.0,53049,4.7161713
1065.0,53049,4.8181133
1096.0,53049,4.7751904
1127.0,53049,4.812748
1157.0,53049,4.8556714
0.0,53051,5.0434618
31.0,53051,5.2631578
61.0,53051,5.2918139
92.0,53051,5.3682299
122.0,53051,5.3013659
153.0,53051,5.2641492
184.0,53051,4.9439683
213.0,53051,5.141727
244.0,53051,5.1228929
274.0,53051,5.1323099
305.0,53051,5.1134758
335.0,53051,5.1888127
366.0,53051,5.226481
397.0,53051,5.2641492
427.0,53051,5.2453151
458.0,53051,5.3489027
488.0,53051,5.2735662
519.0,53051,5.2066956
550.0,53051,5.6136131
578.0,53051,5.6875982
609.0,53051,5.7060947
639.0,53051,5.6413574
670.0,53051,5.6968465
700.0,53051,5.7153425
731.0,53051,5.8263202
762.0,53051,5.8540645
792.0,53051,5.8540645
823.0,53051,5.6875982
853.0,53051,5.7153425
884.0,53051,5.6216512
915.0,53051,5.6761422
943.0,53051,5.6579785
974.0,53051,5.6852241
1004.0,53051,5.6943059
1035.0,53051,5.6852241
1065.0,53051,5.6943059
1096.0,53051,5.6761422
1127.0,53051,5.6943059
1157.0,53051,5.7033877
0.0,53053,5.5427032
31.0,53053,5.5751753
61.0,53053,5.5785937
92.0,53053,5.6275353
122.0,53053,5.6245832
153.0,53053,5.5044808
184.0,53053,5.4532537
213.0,53053,5.488625
244.0,53053,5.5291796
274.0,53053,5.5689721
305.0,53053,5.6011415
335.0,53053,5.6351404
366.0,53053,5.6788974
397.0,53053,5.6595345
427.0,53053,5.6535883
458.0,53053,5.6249256
488.0,53053,5.6386471
519.0,53053,5.4844322
550.0,53053,5.3322482
578.0,53053,5.3756227
609.0,53053,5.4008131
639.0,53053,5.3851624
670.0,53053,5.3985772
700.0,53053,5.4119921
731.0,53053,5.4209352
762.0,53053,5.4046884
792.0,53053,5.4370332
823.0,53053,5.4897981
853.0,53053,5.511858
884.0,53053,5.4196925
915.0,53053,5.4374008
943.0,53053,5.4824772
974.0,53053,5.5091133
1004.0,53053,5.4883313
1035.0,53053,5.5197968
1065.0,53053,5.640976
1096.0,53053,5.6074615
1127.0,53053,5.6065836
1157.0,53053,5.6403909
0.0,53055,14.773215
31.0,53055,14.107883
61.0,53055,14.336815
92.0,53055,14.229504
122.0,53055,14.1365
153.0,53055,13.924584
184.0,53055,13.840321
213.0,53055,13.959694
244.0,53055,14.036936
274.0,53055,14.177375
305.0,53055,14.359946
335.0,53055,14.240573
366.0,53055,14.254617
397.0,53055,14.275682
427.0,53055,14.317815
458.0,53055,14.275682
488.0,53055,14.310793
519.0,53055,13.977757
550.0,53055,14.156254
578.0,53055,14.101332
609.0,53055,14.19058
639.0,53055,14.115063
670.0,53055,13.970891
700.0,53055,13.977757
731.0,53055,14.012083
762.0,53055,13.874777
792.0,53055,13.874777
823.0,53055,14.039544
853.0,53055,13.970891
884.0,53055,13.777205
915.0,53055,13.661943
943.0,53055,13.763645
974.0,53055,13.790766
1004.0,53055,13.838226
1035.0,53055,13.885687
1065.0,53055,14.028069
1096.0,53055,14.04841
1127.0,53055,14.08909
1157.0,53055,14.075531
0.0,53057,6.1398497
31.0,53057,6.0954194
61.0,53057,6.067915
92.0,53057,6.0880146
122.0,53057,6.0710883
153.0,53057,5.9057283
184.0,53057,5.8196115
213.0,53057,5.8330998
244.0,53057,5.9109159
274.0,53057,5.9264793
305.0,53057,5.9876947
335.0,53057,6.0229712
366.0,53057,6.0240088
397.0,53057,6.0240088
427.0,53057,5.9991078
458.0,53057,5.9970326
488.0,53057,5.9793944
519.0,53057,5.8289876
550.0,53057,6.0320635
578.0,53057,6.039207
609.0,53057,6.0728827
639.0,53057,6.1126814
670.0,53057,6.1106405
700.0,53057,6.1167636
731.0,53057,6.1249275
762.0,53057,6.1167636
792.0,53057,6.1779923
823.0,53057,6.2433033
853.0,53057,6.2575898
884.0,53057,6.1805415
915.0,53057,6.1634903
943.0,53057,6.1955867
974.0,53057,6.2206621
1004.0,53057,6.1825476
1035.0,53057,6.2246742
1065.0,53057,6.3420262
1096.0,53057,6.3259778
1127.0,53057,6.313942
1157.0,53057,6.3179541
0.0,53059,2.7250028
31.0,53059,2.8118553
61.0,53059,2.63815
92.0,53059,2.768429
122.0,53059,2.7358594
153.0,53059,2.7520001
184.0,53059,2.688
213.0,53059,2.6453333
244.0,53059,2.6773334
274.0,53059,2.6986666
305.0,53059,2.7306666
335.0,53059,2.7946668
366.0,53059,2.8266666
397.0,53059,2.8693333
427.0,53059,2.848
458.0,53059,2.7520001
488.0,53059,2.7306666
519.0,53059,2.6808243
550.0,53059,2.607233
578.0,53059,2.5756938
609.0,53059,2.5441546
639.0,53059,2.5756938
670.0,53059,2.5756938
700.0,53059,2.6808243
731.0,53059,2.6177461
762.0,53059,2.6282589
792.0,53059,2.638772
823.0,53059,2.7544155
853.0,53059,2.8174937
884.0,53059,2.7677374
915.0,53059,2.7574098
943.0,53059,2.8503563
974.0,53059,2.8297014
1004.0,53059,2.8090467
1035.0,53059,2.8090467
1065.0,53059,2.8503563
1096.0,53059,2.7883921
1127.0,53059,2.8193741
1157.0,53059,2.8297014
0.0,53061,8.5266933
31.0,53061,8.9945278
61.0,53061,9.0148897
92.0,53061,9.1579323
122.0,53061,9.0594854
153.0,53061,8.8783922
184.0,53061,7.9933896
213.0,53061,7.8713431
244.0,53061,8.1032314
274.0,53061,8.1142817
305.0,53061,8.1611214
335.0,53061,8.2752514
366.0,53061,8.3141747
397.0,53061,8.3387489
427.0,53061,8.6224241
458.0,53061,8.6034575
488.0,53061,8.5458975
519.0,53061,8.3623514
550.0,53061,7.9164205
578.0,53061,7.9786434
609.0,53061,8.2242947
639.0,53061,8.1777897
670.0,53061,8.1081123
700.0,53061,8.1176729
731.0,53061,8.0710058
762.0,53061,7.9499621
792.0,53061,7.9042673
823.0,53061,8.1447334
853.0,53061,8.1802197
884.0,53061,8.0566196
915.0,53061,8.0809803
943.0,53061,8.1219006
974.0,53061,8.1322498
1004.0,53061,8.1043854
1035.0,53061,8.1438732
1065.0,53061,8.253417
1096.0,53061,8.1847925
1127.0,53061,8.1793795
1157.0,53061,8.2059689
0.0,53063,6.5047479
31.0,53063,6.5619822
61.0,53063,6.5898118
92.0,53063,6.6179037
122.0,53063,6.5459671
153.0,53063,6.4404511
184.0,53063,6.3401098
213.0,53063,6.3832979
244.0,53063,6.4660535
274.0,53063,6.50769
305.0,53063,6.4885526
335.0,53063,6.5102758
366.0,53063,6.5232062
397.0,53063,6.4727774
427.0,53063,6.4613986
458.0,53063,6.4394164
488.0,53063,6.4507952
519.0,53063,6.3391299
550.0,53063,6.1649079
578.0,53063,6.2170472
609.0,53063,6.2488394
639.0,53063,6.2424812
670.0,53063,6.2409549
700.0,53063,6.2282381
731.0,53063,6.2427354
762.0,53063,6.2508745
792.0,53063,6.2572327
823.0,53063,6.3037767
853.0,53063,6.3253956
884.0,53063,6.2335505
915.0,53063,6.2542958
943.0,53063,6.3042841
974.0,53063,6.2915373
1004.0,53063,6.2607942
1035.0,53063,6.2118058
1065.0,53063,6.3002853
1096.0,53063,6.266293
1127.0,53063,6.2712917
1157.0,53063,6.2995353
0.0,53065,4.5277605
31.0,53065,4.5336142
61.0,53065,4.5014195
92.0,53065,4.5921502
122.0,53065,4.5453215
153.0,53065,4.4890161
184.0,53065,4.4456019
213.0,53065,4.520853
244.0,53065,4.6395183
274.0,53065,4.5613732
305.0,53065,4.5932102
335.0,53065,4.5989985
366.0,53065,4.6076813
397.0,53065,4.6771441
427.0,53065,4.6279411
458.0,53065,4.5642672
488.0,53065,4.5874214
519.0,53065,4.4920425
550.0,53065,4.3038049
578.0,53065,4.3808112
609.0,53065,4.3152132
639.0,53065,4.4150362
670.0,53065,4.4920425
700.0,53065,4.6374993
731.0,53065,4.7344704
762.0,53065,4.8941875
792.0,53065,5.0196795
823.0,53065,5.1309109
853.0,53065,5.2022133
884.0,53065,5.2820959
915.0,53065,5.3720517
943.0,53065,5.4479523
974.0,53065,5.5266633
1004.0,53065,5.5126081
1035.0,53065,5.3720517
1065.0,53065,5.2933407
1096.0,53065,5.1302953
1127.0,53065,4.9728727
1157.0,53065,4.8632388
0.0,53067,6.4276185
31.0,53067,6.2358484
61.0,53067,6.2709746
92.0,53067,6.2999301
122.0,53067,6.3013544
153.0,53067,6.1806016
184.0,53067,6.117311
213.0,53067,6.1773438
244.0,53067,6.2229505
274.0,53067,6.2620416
305.0,53067,6.2685566
335.0,53067,6.34162
366.0,53067,6.3648887
397.0,53067,6.3537197
427.0,53067,6.3634925
458.0,53067,6.321609
488.0,53067,6.3081131
519.0,53067,6.1976876
550.0,53067,5.9282627
578.0,53067,5.9601746
609.0,53067,5.9711156
639.0,53067,5.8594251
670.0,53067,5.8357191
700.0,53067,5.8193073
731.0,53067,5.8042636
762.0,53067,5.7491021
792.0,53067,5.7600431
823.0,53067,5.8379984
853.0,53067,5.8603368
884.0,53067,5.7483854
915.0,53067,5.8427014
943.0,53067,5.9012585
974.0,53067,5.953557
1004.0,53067,5.932548
1035.0,53067,5.9732246
1065.0,53067,6.0760341
1096.0,53067,6.0366983
1127.0,53067,6.0514493
1157.0,53067,6.087656
0.0,53069,2.7622685
31.0,53069,2.9385836
61.0,53069,2.9679694
92.0,53069,2.9679694
122.0,53069,3.026741
153.0,53069,2.9816513
184.0,53069,2.9243119
213.0,53069,2.8669724
244.0,53069,3.0103211
274.0,53069,2.9243119
305.0,53069,3.0676606
335.0,53069,3.2110093
366.0,53069,3.2396789
397.0,53069,3.2970183
427.0,53069,3.3543577
458.0,53069,3.3256881
488.0,53069,3.3256881
519.0,53069,3.3081021
550.0,53069,3.2800672
578.0,53069,3.3081021
609.0,53069,3.3641715
639.0,53069,3.3081021
670.0,53069,3.2239978
700.0,53069,3.1679282
731.0,53069,3.1959629
762.0,53069,3.0838239
792.0,53069,2.94365
823.0,53069,3.2520325
853.0,53069,3.1679282
884.0,53069,3.1986532
915.0,53069,3.2828283
943.0,53069,3.2267115
974.0,53069,3.1705949
1004.0,53069,3.1144781
1035.0,53069,3.0864198
1065.0,53069,3.1144781
1096.0,53069,3.0583613
1127.0,53069,3.1705949
1157.0,53069,3.1425364
0.0,53071,5.3268042
31.0,53071,5.1202893
61.0,53071,5.2671919
92.0,53071,5.1586118
122.0,53071,5.152225
153.0,53071,5.1085486
184.0,53071,5.0388579
213.0,53071,5.000845
244.0,53071,5.1127725
274.0,53071,5.1127725
305.0,53071,5.1655684
335.0,53071,5.212029
366.0,53071,5.212029
397.0,53071,5.2099171
427.0,53071,5.2289238
458.0,53071,5.2521539
488.0,53071,5.2627134
519.0,53071,5.2292113
550.0,53071,5.0506325
578.0,53071,5.0695405
609.0,53071,5.088449
639.0,53071,5.0086136
670.0,53071,5.0086136
700.0,53071,5.0254211
731.0,53071,5.0044122
762.0,53071,5.0044122
792.0,53071,5.0170174
823.0,53071,5.0233202
853.0,53071,4.9960084
884.0,53071,4.9651752
915.0,53071,4.9756017
943.0,53071,5.015223
974.0,53071,4.9380655
1004.0,53071,4.9067855
1035.0,53071,4.8588228
1065.0,53071,4.8775911
1096.0,53071,4.8483963
1127.0,53071,4.840055
1157.0,53071,4.8463111
0.0,53073,10.003288
31.0,53073,9.9891968
61.0,53073,9.9721689
92.0,53073,9.9786282
122.0,53073,9.9592514
153.0,53073,9.738575
184.0,53073,9.884099
213.0,53073,9.9347153
244.0,53073,10.005465
274.0,53073,9.9174595
305.0,53073,9.8858242
335.0,53073,9.9370165
366.0,53073,9.9841824
397.0,53073,9.8961782
427.0,53073,9.9358664
